"Date","Price","Open","High","Low","Vol.","Change %"
"10/23/2019","6,673.10","6,672.20","6,673.20","6,635.70","557.23M","0.01%"
"10/24/2019","6,693.60","6,673.10","6,715.20","6,673.10","559.64M","0.31%"
"10/25/2019","6,739.20","6,693.60","6,741.50","6,693.60","626.99M","0.68%"
"10/28/2019","6,740.70","6,739.90","6,766.20","6,739.80","486.25M","0.02%"
"10/29/2019","6,745.40","6,740.70","6,761.50","6,735.70","581.96M","0.07%"
"10/30/2019","6,689.50","6,745.40","6,745.40","6,680.20","598.22M","-0.83%"
"10/31/2019","6,663.40","6,689.50","6,689.50","6,639.80","636.03M","-0.39%"
"11/01/2019","6,669.10","6,663.40","6,671.70","6,634.70","555.30M","0.09%"
"11/04/2019","6,686.90","6,669.10","6,713.50","6,669.10","516.82M","0.27%"
"11/05/2019","6,697.10","6,686.90","6,725.90","6,678.90","481.99M","0.15%"
"11/06/2019","6,660.20","6,697.10","6,715.20","6,658.20","639.74M","-0.55%"
"11/07/2019","6,726.60","6,660.20","6,727.70","6,659.70","613.24M","1.00%"
"11/08/2019","6,724.10","6,726.60","6,742.20","6,706.10","666.79M","-0.04%"
"11/11/2019","6,772.50","6,724.10","6,772.50","6,717.30","550.68M","0.72%"
"11/12/2019","6,753.00","6,772.50","6,779.30","6,730.90","635.88M","-0.29%"
"11/13/2019","6,698.40","6,753.00","6,766.20","6,698.30","613.36M","-0.81%"
"11/14/2019","6,735.10","6,698.40","6,744.80","6,687.70","671.03M","0.55%"
"11/15/2019","6,793.70","6,735.10","6,798.70","6,735.10","552.23M","0.87%"
"11/18/2019","6,766.80","6,793.70","6,799.20","6,749.10","429.23M","-0.40%"
"11/19/2019","6,814.20","6,766.80","6,814.20","6,755.00","562.17M","0.70%"
"11/20/2019","6,722.40","6,814.20","6,814.20","6,714.90","663.71M","-1.35%"
"11/21/2019","6,672.90","6,722.40","6,722.40","6,637.30","710.32M","-0.74%"
"11/22/2019","6,709.80","6,672.90","6,725.10","6,672.90","522.53M","0.55%"
"11/25/2019","6,731.40","6,712.00","6,758.00","6,712.00","520.99M","0.32%"
"11/26/2019","6,787.50","6,731.40","6,797.60","6,731.40","1.08B","0.83%"
"11/27/2019","6,850.60","6,787.50","6,852.10","6,787.50","618.47M","0.93%"
"11/28/2019","6,864.00","6,850.60","6,879.50","6,850.60","509.66M","0.20%"
"11/29/2019","6,846.00","6,864.00","6,893.70","6,846.00","543.50M","-0.26%"
"12/02/2019","6,862.30","6,846.00","6,890.00","6,840.60","494.43M","0.24%"
"12/03/2019","6,712.30","6,862.30","6,862.30","6,703.70","700.73M","-2.19%"
"12/04/2019","6,606.50","6,712.30","6,712.30","6,590.10","779.90M","-1.58%"
"12/05/2019","6,683.00","6,606.50","6,684.60","6,606.50","572.13M","1.16%"
"12/06/2019","6,707.00","6,683.00","6,712.30","6,681.80","477.90M","0.36%"
"12/09/2019","6,730.00","6,707.00","6,740.00","6,707.00","505.30M","0.34%"
"12/10/2019","6,706.90","6,730.00","6,734.30","6,702.90","473.10M","-0.34%"
"12/11/2019","6,752.60","6,706.90","6,752.60","6,706.90","638.30M","0.68%"
"12/12/2019","6,708.80","6,752.60","6,753.00","6,701.20","630.71M","-0.65%"
"12/13/2019","6,739.70","6,708.80","6,753.10","6,708.80","646.00M","0.46%"
"12/16/2019","6,849.70","6,741.60","6,866.10","6,741.60","650.90M","1.63%"
"12/17/2019","6,847.30","6,849.70","6,871.30","6,839.10","631.59M","-0.04%"
"12/18/2019","6,851.40","6,847.30","6,863.80","6,833.40","650.97M","0.06%"
"12/19/2019","6,833.10","6,851.40","6,872.80","6,819.90","805.70M","-0.27%"
"12/20/2019","6,816.30","6,833.10","6,842.80","6,808.40","966.41M","-0.25%"
"12/23/2019","6,785.10","6,816.30","6,816.30","6,785.10","364.66M","-0.46%"
"12/24/2019","6,794.20","6,785.10","6,794.90","6,776.20","201.84M","0.13%"
"12/27/2019","6,821.70","6,794.20","6,822.10","6,794.20","290.12M","0.40%"
"12/30/2019","6,804.90","6,821.70","6,824.70","6,764.60","294.80M","-0.25%"
"12/31/2019","6,684.10","6,804.90","6,804.90","6,684.10","314.21M","-1.78%"
"01/02/2020","6,690.60","6,684.10","6,709.20","6,669.20","304.87M","0.10%"
"01/03/2020","6,733.50","6,690.60","6,788.20","6,690.60","365.16M","0.64%"
"01/06/2020","6,735.70","6,733.10","6,738.60","6,671.70","469.75M","0.03%"
"01/07/2020","6,826.40","6,735.70","6,834.30","6,735.70","447.41M","1.35%"
"01/08/2020","6,817.60","6,826.40","6,831.70","6,749.60","570.66M","-0.13%"
"01/09/2020","6,874.20","6,817.60","6,889.20","6,817.60","502.14M","0.83%"
"01/10/2020","6,929.00","6,874.20","6,933.20","6,874.20","516.00M","0.80%"
"01/13/2020","6,903.70","6,929.00","6,929.00","6,880.70","358.10M","-0.37%"
"01/14/2020","6,962.20","6,903.70","6,962.80","6,903.70","549.74M","0.85%"
"01/15/2020","6,994.80","6,962.20","6,996.80","6,960.40","573.38M","0.47%"
"01/16/2020","7,041.80","6,994.80","7,041.80","6,994.80","548.16M","0.67%"
"01/17/2020","7,064.10","7,041.80","7,088.10","7,041.80","500.32M","0.32%"
"01/20/2020","7,079.50","7,064.10","7,092.50","7,064.10","423.43M","0.22%"
"01/21/2020","7,066.30","7,079.50","7,079.50","7,040.70","480.90M","-0.19%"
"01/22/2020","7,132.70","7,066.30","7,144.90","7,062.20","601.97M","0.94%"
"01/23/2020","7,088.00","7,132.70","7,132.70","7,068.80","539.66M","-0.63%"
"01/24/2020","7,090.50","7,088.00","7,122.70","7,085.70","477.56M","0.04%"
"01/28/2020","6,994.50","7,051.20","7,090.50","6,964.70","619.67M","-1.35%"
"01/29/2020","7,031.50","6,994.50","7,046.80","6,994.50","590.50M","0.53%"
"01/30/2020","7,008.40","7,031.50","7,038.20","6,993.00","685.47M","-0.33%"
"01/31/2020","7,017.20","7,008.40","7,046.70","7,008.40","756.35M","0.13%"
"02/03/2020","6,923.30","7,017.20","7,017.20","6,897.00","617.57M","-1.34%"
"02/04/2020","6,948.70","6,923.30","6,963.30","6,915.00","599.36M","0.37%"
"02/05/2020","6,976.10","6,948.70","7,009.30","6,948.70","654.14M","0.39%"
"02/06/2020","7,049.20","6,976.10","7,050.00","6,976.10","687.99M","1.05%"
"02/07/2020","7,022.60","7,049.20","7,051.60","7,002.00","639.84M","-0.38%"
"02/10/2020","7,012.50","7,022.60","7,024.40","6,982.60","589.67M","-0.14%"
"02/11/2020","7,055.30","7,012.50","7,070.20","7,012.50","618.73M","0.61%"
"02/12/2020","7,088.20","7,055.30","7,098.60","7,055.10","692.66M","0.47%"
"02/13/2020","7,103.20","7,088.20","7,145.80","7,086.80","737.68M","0.21%"
"02/14/2020","7,130.20","7,103.20","7,138.40","7,101.10","691.32M","0.38%"
"02/17/2020","7,125.10","7,130.20","7,137.40","7,104.40","501.87M","-0.07%"
"02/18/2020","7,113.70","7,125.10","7,125.10","7,096.80","627.53M","-0.16%"
"02/19/2020","7,144.60","7,113.70","7,144.60","7,102.90","866.41M","0.43%"
"02/20/2020","7,162.50","7,144.60","7,197.20","7,144.60","832.83M","0.25%"
"02/21/2020","7,139.00","7,162.50","7,162.60","7,135.70","1.07B","-0.33%"
"02/24/2020","6,978.30","7,139.00","7,139.00","6,967.90","812.83M","-2.25%"
"02/25/2020","6,866.60","6,978.30","6,978.30","6,800.00","1.04B","-1.60%"
"02/26/2020","6,708.10","6,866.60","6,866.60","6,690.10","1.01B","-2.31%"
"02/27/2020","6,657.90","6,708.10","6,728.20","6,630.50","1.02B","-0.75%"
"02/28/2020","6,441.20","6,657.90","6,657.90","6,426.80","1.52B","-3.25%"
"03/02/2020","6,391.50","6,438.90","6,438.90","6,245.20","1.47B","-0.77%"
"03/03/2020","6,435.70","6,391.50","6,524.30","6,391.50","1.05B","0.69%"
"03/04/2020","6,325.40","6,435.70","6,435.70","6,310.20","1.02B","-1.71%"
"03/05/2020","6,395.70","6,325.40","6,447.10","6,325.40","989.85M","1.11%"
"03/06/2020","6,216.20","6,395.70","6,395.70","6,216.20","959.37M","-2.81%"
"03/09/2020","5,760.60","6,216.20","6,216.20","5,760.60","1.44B","-7.33%"
"03/10/2020","5,939.60","5,760.60","5,939.60","5,538.90","1.80B","3.11%"
"03/11/2020","5,725.90","5,939.60","5,972.50","5,725.90","1.41B","-3.60%"
"03/12/2020","5,304.60","5,725.90","5,725.90","5,290.00","1.82B","-7.36%"
"03/13/2020","5,539.30","5,304.60","5,539.30","4,873.70","2.26B","4.42%"
"03/16/2020","5,002.00","5,539.30","5,539.30","5,002.00","1.64B","-9.70%"
"03/17/2020","5,293.40","5,002.00","5,303.70","4,997.30","2.00B","5.83%"
"03/18/2020","4,953.20","5,293.40","5,293.40","4,888.10","1.77B","-6.43%"
"03/19/2020","4,782.90","4,953.20","5,102.50","4,741.00","1.88B","-3.44%"
"03/20/2020","4,816.60","4,782.90","5,016.10","4,782.90","1.87B","0.70%"
"03/23/2020","4,546.00","4,816.60","4,816.60","4,402.50","1.49B","-5.62%"
"03/24/2020","4,735.70","4,546.00","4,735.70","4,546.00","1.40B","4.17%"
"03/25/2020","4,998.10","4,735.70","5,024.50","4,735.70","1.36B","5.54%"
"03/26/2020","5,113.30","4,998.10","5,174.40","4,998.10","1.22B","2.30%"
"03/27/2020","4,842.40","5,113.30","5,236.70","4,842.40","1.46B","-5.30%"
"03/30/2020","5,181.40","4,842.40","5,181.40","4,833.10","1.03B","7.00%"
"03/31/2020","5,076.80","5,181.40","5,366.40","5,005.80","1.52B","-2.02%"
"04/01/2020","5,258.60","5,076.80","5,272.30","5,076.80","1.06B","3.58%"
"04/02/2020","5,154.30","5,258.60","5,258.60","5,065.20","1.02B","-1.98%"
"04/03/2020","5,067.50","5,154.30","5,246.80","5,022.40","1.07B","-1.68%"
"04/06/2020","5,286.80","5,067.50","5,302.20","5,067.50","912.70M","4.33%"
"04/07/2020","5,252.30","5,286.80","5,423.10","5,187.00","1.11B","-0.65%"
"04/08/2020","5,206.90","5,252.30","5,321.00","5,121.90","1.16B","-0.86%"
"04/09/2020","5,387.30","5,206.90","5,387.30","5,206.90","914.16M","3.46%"
"04/14/2020","5,488.10","5,387.30","5,490.70","5,360.00","1.16B","1.87%"
"04/15/2020","5,466.70","5,488.10","5,533.00","5,416.40","1.02B","-0.39%"
"04/16/2020","5,416.30","5,466.70","5,466.70","5,345.00","1.12B","-0.92%"
"04/17/2020","5,487.50","5,416.30","5,563.60","5,416.30","1.13B","1.31%"
"04/20/2020","5,353.00","5,486.30","5,490.60","5,353.00","855.42M","-2.45%"
"04/21/2020","5,221.30","5,353.00","5,353.00","5,214.50","960.54M","-2.46%"
"04/22/2020","5,221.20","5,221.30","5,251.70","5,100.70","996.73M","0.00%"
"04/23/2020","5,217.10","5,221.20","5,282.60","5,181.70","876.97M","-0.08%"
"04/24/2020","5,242.60","5,217.10","5,263.80","5,207.50","773.94M","0.49%"
"04/27/2020","5,321.40","5,242.60","5,329.40","5,214.80","691.72M","1.50%"
"04/28/2020","5,313.10","5,321.40","5,373.80","5,272.80","851.84M","-0.16%"
"04/29/2020","5,393.40","5,313.10","5,393.40","5,312.70","882.57M","1.51%"
"04/30/2020","5,522.40","5,393.40","5,549.10","5,393.40","1.20B","2.39%"
"05/01/2020","5,245.90","5,522.40","5,522.40","5,245.90","1.01B","-5.01%"
"05/04/2020","5,319.80","5,245.90","5,328.40","5,169.60","853.42M","1.41%"
"05/05/2020","5,407.10","5,319.80","5,407.10","5,319.80","721.92M","1.64%"
"05/06/2020","5,384.60","5,407.10","5,408.60","5,345.00","694.84M","-0.42%"
"05/07/2020","5,364.20","5,384.60","5,388.30","5,347.30","779.96M","-0.38%"
"05/08/2020","5,391.10","5,364.20","5,428.00","5,364.20","851.25M","0.50%"
"05/11/2020","5,461.20","5,391.10","5,489.50","5,391.10","795.78M","1.30%"
"05/12/2020","5,403.00","5,461.20","5,461.40","5,374.00","866.37M","-1.07%"
"05/13/2020","5,421.90","5,403.00","5,421.90","5,301.90","895.39M","0.35%"
"05/14/2020","5,328.70","5,421.70","5,421.70","5,328.70","829.84M","-1.72%"
"05/15/2020","5,404.80","5,328.70","5,412.40","5,328.70","750.21M","1.43%"
"05/18/2020","5,460.50","5,404.80","5,486.30","5,404.80","799.09M","1.03%"
"05/19/2020","5,559.50","5,460.50","5,606.80","5,460.50","922.40M","1.81%"
"05/20/2020","5,573.00","5,559.50","5,587.10","5,507.00","753.24M","0.24%"
"05/21/2020","5,550.40","5,573.00","5,610.80","5,545.20","853.13M","-0.41%"
"05/22/2020","5,497.00","5,550.40","5,569.70","5,494.80","759.09M","-0.96%"
"05/25/2020","5,615.60","5,497.00","5,615.60","5,497.00","679.16M","2.16%"
"05/26/2020","5,780.00","5,615.60","5,780.00","5,615.60","1.02B","2.93%"
"05/27/2020","5,775.00","5,780.00","5,835.90","5,713.90","1.35B","-0.09%"
"05/28/2020","5,851.10","5,775.00","5,922.00","5,775.00","1.23B","1.32%"
"05/29/2020","5,755.70","5,851.10","5,851.10","5,755.70","2.45B","-1.63%"
"06/01/2020","5,819.20","5,755.70","5,819.20","5,705.40","841.78M","1.10%"
"06/02/2020","5,835.10","5,819.20","5,859.00","5,800.00","957.45M","0.27%"
"06/03/2020","5,941.60","5,835.10","5,943.70","5,835.10","1.03B","1.83%"
"06/04/2020","5,991.80","5,941.60","6,040.20","5,941.60","1.33B","0.84%"
"06/05/2020","5,998.70","5,991.80","6,017.80","5,963.00","946.42M","0.12%"
"06/09/2020","6,144.90","5,998.70","6,198.60","5,998.70","1.41B","2.44%"
"06/10/2020","6,148.40","6,144.90","6,182.30","6,089.70","1.03B","0.06%"
"06/11/2020","5,960.60","6,148.40","6,148.40","5,949.60","1.15B","-3.05%"
"06/12/2020","5,847.80","5,960.60","5,960.60","5,756.50","1.32B","-1.89%"
"06/15/2020","5,719.80","5,847.80","5,857.70","5,719.80","1.05B","-2.19%"
"06/16/2020","5,942.30","5,719.80","5,975.80","5,719.80","1.09B","3.89%"
"06/17/2020","5,991.80","5,942.30","5,991.80","5,931.50","919.88M","0.83%"
"06/18/2020","5,936.50","5,991.80","5,991.80","5,888.70","1.17B","-0.92%"
"06/19/2020","5,942.60","5,936.50","6,006.30","5,929.90","1.96B","0.10%"
"06/22/2020","5,944.50","5,942.60","5,972.60","5,881.10","761.32M","0.03%"
"06/23/2020","5,954.40","5,944.50","5,999.20","5,882.80","916.28M","0.17%"
"06/24/2020","5,965.70","5,954.40","5,992.80","5,942.30","817.68M","0.19%"
"06/25/2020","5,817.70","5,965.70","5,965.70","5,817.70","883.19M","-2.48%"
"06/26/2020","5,904.10","5,817.70","5,913.60","5,817.70","901.34M","1.49%"
"06/29/2020","5,815.00","5,904.10","5,904.10","5,773.20","708.88M","-1.51%"
"06/30/2020","5,897.90","5,815.00","5,955.20","5,815.00","1.01B","1.43%"
"07/01/2020","5,934.40","5,897.90","5,953.90","5,892.80","728.97M","0.62%"
"07/02/2020","6,032.70","5,934.40","6,034.90","5,934.40","832.67M","1.66%"
"07/03/2020","6,057.90","6,032.70","6,101.40","6,021.70","645.94M","0.42%"
"07/06/2020","6,014.60","6,057.90","6,078.30","6,014.60","568.32M","-0.71%"
"07/07/2020","6,012.90","6,014.60","6,077.30","6,004.20","772.69M","-0.03%"
"07/08/2020","5,920.30","6,012.90","6,018.40","5,920.30","777.77M","-1.54%"
"07/09/2020","5,955.50","5,920.30","5,998.80","5,920.30","681.27M","0.59%"
"07/10/2020","5,919.20","5,955.50","5,956.20","5,899.50","565.37M","-0.61%"
"07/13/2020","5,977.50","5,998.40","6,007.40","5,919.20","666.67M","0.98%"
"07/14/2020","5,941.10","5,977.50","5,977.50","5,918.80","652.79M","-0.61%"
"07/15/2020","6,052.90","5,941.10","6,052.90","5,941.10","656.10M","1.88%"
"07/16/2020","6,010.90","6,052.90","6,078.00","5,989.90","676.69M","-0.69%"
"07/17/2020","6,033.60","6,010.90","6,042.40","5,999.40","583.24M","0.38%"
"07/20/2020","6,001.60","6,033.60","6,038.80","5,991.90","482.25M","-0.53%"
"07/21/2020","6,156.30","6,001.60","6,160.60","6,001.60","695.40M","2.58%"
"07/22/2020","6,075.10","6,156.30","6,156.30","6,055.50","614.65M","-1.32%"
"07/23/2020","6,094.50","6,075.10","6,102.70","6,052.10","623.05M","0.32%"
"07/24/2020","6,024.00","6,094.50","6,094.50","6,010.70","547.03M","-1.16%"
"07/27/2020","6,044.20","6,024.00","6,044.50","6,013.10","577.07M","0.34%"
"07/28/2020","6,020.50","6,044.20","6,113.80","6,019.80","732.40M","-0.39%"
"07/29/2020","6,006.40","6,020.50","6,051.10","6,000.70","675.81M","-0.23%"
"07/30/2020","6,051.10","6,006.40","6,067.00","6,006.40","668.69M","0.74%"
"07/31/2020","5,927.80","6,051.10","6,051.10","5,893.20","879.06M","-2.04%"
"08/03/2020","5,926.10","5,927.80","5,947.10","5,860.70","738.98M","-0.03%"
"08/04/2020","6,037.60","5,926.10","6,059.50","5,926.10","692.28M","1.88%"
"08/05/2020","6,001.30","6,037.60","6,037.60","5,964.90","672.55M","-0.60%"
"08/06/2020","6,042.20","6,001.30","6,049.30","6,001.30","698.36M","0.68%"
"08/07/2020","6,004.80","6,042.20","6,042.20","5,993.40","612.54M","-0.62%"
"08/10/2020","6,110.20","6,004.80","6,125.30","6,004.80","644.76M","1.76%"
"08/11/2020","6,138.70","6,110.20","6,186.10","6,110.20","726.82M","0.47%"
"08/12/2020","6,132.00","6,138.70","6,154.50","6,101.10","771.91M","-0.11%"
"08/13/2020","6,091.00","6,132.00","6,157.30","6,075.80","874.61M","-0.67%"
"08/14/2020","6,126.20","6,091.00","6,139.10","6,091.00","734.64M","0.58%"
"08/17/2020","6,076.40","6,126.20","6,126.20","6,059.30","694.41M","-0.81%"
"08/18/2020","6,123.40","6,076.40","6,139.30","6,075.60","832.54M","0.77%"
"08/19/2020","6,167.60","6,123.40","6,196.60","6,122.50","883.02M","0.72%"
"08/20/2020","6,120.00","6,167.60","6,167.60","6,096.70","867.11M","-0.77%"
"08/21/2020","6,111.20","6,120.00","6,166.40","6,104.80","812.22M","-0.14%"
"08/24/2020","6,129.60","6,111.20","6,134.80","6,094.70","793.84M","0.30%"
"08/25/2020","6,161.40","6,129.60","6,199.20","6,129.60","901.04M","0.52%"
"08/26/2020","6,116.40","6,160.40","6,160.40","6,079.80","886.37M","-0.73%"
"08/27/2020","6,126.20","6,116.40","6,159.80","6,116.40","869.75M","0.16%"
"08/28/2020","6,073.80","6,126.20","6,126.20","6,056.00","785.26M","-0.86%"
"08/31/2020","6,060.50","6,073.80","6,093.90","6,060.50","811.41M","-0.22%"
"09/01/2020","5,953.40","6,060.50","6,060.50","5,908.90","885.06M","-1.77%"
"09/02/2020","6,063.20","5,953.40","6,075.70","5,953.40","786.43M","1.84%"
"09/03/2020","6,112.60","6,063.20","6,130.80","6,063.20","753.56M","0.81%"
"09/04/2020","5,925.50","6,112.60","6,112.60","5,918.80","761.76M","-3.06%"
"09/07/2020","5,944.80","5,925.50","5,958.90","5,869.90","586.58M","0.33%"
"09/08/2020","6,007.80","5,944.80","6,025.50","5,944.80","617.22M","1.06%"
"09/09/2020","5,878.60","6,007.80","6,007.80","5,849.40","818.53M","-2.15%"
"09/10/2020","5,908.50","5,878.60","5,955.70","5,874.80","747.53M","0.51%"
"09/11/2020","5,859.40","5,908.50","5,908.50","5,836.20","620.67M","-0.83%"
"09/14/2020","5,899.50","5,859.40","5,903.20","5,859.40","619.62M","0.68%"
"09/15/2020","5,894.80","5,899.50","5,919.20","5,883.90","800.57M","-0.08%"
"09/16/2020","5,956.10","5,894.80","5,958.50","5,894.80","842.19M","1.04%"
"09/17/2020","5,883.20","5,956.10","5,956.50","5,883.20","916.04M","-1.22%"
"09/18/2020","5,864.50","5,883.20","5,921.40","5,864.50","1.51B","-0.32%"
"09/21/2020","5,822.60","5,864.50","5,868.50","5,808.20","690.90M","-0.71%"
"09/22/2020","5,784.10","5,822.60","5,822.60","5,763.20","793.14M","-0.66%"
"09/23/2020","5,923.90","5,784.10","5,933.30","5,784.10","831.42M","2.42%"
"09/24/2020","5,875.90","5,923.90","5,923.90","5,824.80","712.97M","-0.81%"
"09/25/2020","5,964.90","5,875.90","5,973.70","5,875.90","673.48M","1.51%"
"09/28/2020","5,952.30","5,964.90","5,977.30","5,941.00","579.88M","-0.21%"
"09/29/2020","5,952.10","5,952.30","5,995.40","5,935.10","625.98M","0.00%"
"09/30/2020","5,815.90","5,952.00","5,952.00","5,815.90","930.97M","-2.29%"
"10/01/2020","5,872.90","5,815.90","5,916.50","5,815.90","610.93M","0.98%"
"10/02/2020","5,791.50","5,872.90","5,872.90","5,779.60","776.28M","-1.39%"
"10/05/2020","5,941.60","5,791.50","5,942.80","5,791.50","430.91M","2.59%"
"10/06/2020","5,962.10","5,941.60","5,963.90","5,912.70","626.24M","0.35%"
"10/07/2020","6,036.40","5,962.10","6,043.80","5,944.70","631.23M","1.25%"
"10/08/2020","6,102.00","6,036.40","6,123.40","6,036.40","631.61M","1.09%"
"10/09/2020","6,102.20","6,102.00","6,127.40","6,087.60","564.44M","0.00%"
"10/12/2020","6,132.00","6,102.20","6,132.00","6,093.10","509.79M","0.49%"
"10/13/2020","6,195.70","6,132.00","6,214.70","6,132.00","650.16M","1.04%"
"10/14/2020","6,179.20","6,195.70","6,198.40","6,174.70","651.60M","-0.27%"
"10/15/2020","6,210.30","6,179.20","6,233.40","6,179.20","661.42M","0.50%"
"10/16/2020","6,176.80","6,210.30","6,216.20","6,165.00","619.00M","-0.54%"
"10/19/2020","6,229.40","6,176.80","6,248.30","6,176.80","498.27M","0.85%"
"10/20/2020","6,184.60","6,229.40","6,241.10","6,181.10","586.54M","-0.72%"
"10/21/2020","6,191.80","6,184.60","6,206.30","6,181.20","614.60M","0.12%"
"10/22/2020","6,173.80","6,191.80","6,191.80","6,100.60","720.34M","-0.29%"
"10/23/2020","6,167.00","6,173.80","6,184.20","6,148.40","562.63M","-0.11%"
"10/26/2020","6,155.60","6,167.00","6,206.50","6,154.80","610.69M","-0.18%"
"10/27/2020","6,051.00","6,155.60","6,155.60","6,033.80","712.99M","-1.70%"
"10/28/2020","6,057.70","6,051.00","6,075.60","6,020.20","627.05M","0.11%"
"10/29/2020","5,960.30","6,057.70","6,057.70","5,940.00","700.20M","-1.61%"
"10/30/2020","5,927.60","5,960.30","5,986.60","5,927.60","871.37M","-0.55%"
"11/02/2020","5,951.30","5,927.60","5,960.60","5,904.10","595.02M","0.40%"
"11/03/2020","6,066.40","5,951.30","6,090.80","5,951.30","633.82M","1.93%"
"11/04/2020","6,062.10","6,066.40","6,096.40","5,986.00","677.80M","-0.07%"
"11/05/2020","6,139.60","6,062.10","6,143.70","6,062.10","679.19M","1.28%"
"11/06/2020","6,190.20","6,139.60","6,202.30","6,139.60","665.17M","0.82%"
"11/09/2020","6,298.80","6,190.20","6,303.10","6,190.20","600.28M","1.75%"
"11/10/2020","6,340.50","6,298.80","6,438.20","6,298.80","1.25B","0.66%"
"11/11/2020","6,449.70","6,340.50","6,451.00","6,340.50","1.03B","1.72%"
"11/12/2020","6,418.20","6,449.70","6,470.90","6,399.60","834.43M","-0.49%"
"11/13/2020","6,405.20","6,418.40","6,418.40","6,377.60","688.64M","-0.20%"
"11/16/2020","6,484.30","6,405.20","6,487.30","6,405.20","40.17M","1.23%"
"11/17/2020","6,498.20","6,484.30","6,530.40","6,484.30","984.74M","0.21%"
"11/18/2020","6,531.10","6,498.20","6,541.20","6,494.70","824.16M","0.51%"
"11/19/2020","6,547.20","6,531.10","6,547.20","6,498.00","701.27M","0.25%"
"11/20/2020","6,539.20","6,547.20","6,562.10","6,535.60","636.68M","-0.12%"
"11/23/2020","6,561.60","6,539.20","6,594.00","6,539.20","554.45M","0.34%"
"11/24/2020","6,644.10","6,561.60","6,661.40","6,561.60","811.49M","1.26%"
"11/25/2020","6,683.30","6,644.10","6,713.30","6,644.10","969.70M","0.59%"
"11/26/2020","6,636.40","6,683.30","6,686.40","6,636.40","621.78M","-0.70%"
"11/27/2020","6,601.10","6,636.40","6,636.40","6,587.90","491.45M","-0.53%"
"11/30/2020","6,517.80","6,601.10","6,641.10","6,517.80","1.12B","-1.26%"
"12/01/2020","6,588.50","6,517.80","6,613.50","6,511.40","702.87M","1.08%"
"12/02/2020","6,590.20","6,588.50","6,616.00","6,561.50","749.03M","0.03%"
"12/03/2020","6,615.30","6,590.20","6,628.20","6,590.20","699.40M","0.38%"
"12/04/2020","6,634.10","6,615.30","6,650.10","6,613.90","612.05M","0.28%"
"12/07/2020","6,675.00","6,634.30","6,714.70","6,634.30","604.32M","0.62%"
"12/08/2020","6,687.70","6,675.00","6,699.40","6,658.90","656.78M","0.19%"
"12/09/2020","6,728.50","6,687.70","6,745.30","6,687.70","578.63M","0.61%"
"12/10/2020","6,683.10","6,728.50","6,728.50","6,678.30","705.91M","-0.67%"
"12/11/2020","6,642.60","6,683.10","6,688.20","6,632.30","687.99M","-0.61%"
"12/14/2020","6,660.20","6,642.60","6,693.70","6,642.60","575.60M","0.26%"
"12/15/2020","6,631.30","6,660.20","6,660.20","6,625.70","626.21M","-0.43%"
"12/16/2020","6,679.20","6,631.30","6,719.60","6,631.30","652.54M","0.72%"
"12/17/2020","6,756.70","6,679.20","6,756.70","6,679.20","801.29M","1.16%"
"12/18/2020","6,675.50","6,756.70","6,765.70","6,675.50","1.44B","-1.20%"
"12/21/2020","6,669.90","6,675.50","6,678.50","6,635.80","570.92M","-0.08%"
"12/22/2020","6,599.60","6,669.90","6,669.90","6,585.00","536.56M","-1.05%"
"12/23/2020","6,643.10","6,599.60","6,661.20","6,599.60","462.45M","0.66%"
"12/24/2020","6,664.80","6,643.10","6,704.90","6,643.10","230.27M","0.33%"
"12/29/2020","6,700.30","6,664.80","6,725.10","6,664.80","330.38M","0.53%"
"12/30/2020","6,682.40","6,700.30","6,700.30","6,630.50","354.18M","-0.27%"
"12/31/2020","6,587.10","6,682.40","6,682.40","6,587.10","272.86M","-1.43%"
"01/04/2021","6,684.20","6,587.10","6,684.20","6,587.10","381.36M","1.47%"
"01/05/2021","6,681.90","6,684.20","6,684.50","6,635.10","527.23M","-0.03%"
"01/06/2021","6,607.10","6,681.90","6,685.70","6,588.90","565.39M","-1.12%"
"01/07/2021","6,712.00","6,607.10","6,733.40","6,607.10","621.50M","1.59%"
"01/08/2021","6,757.90","6,712.00","6,757.90","6,712.00","457.17M","0.68%"
"01/11/2021","6,697.20","6,757.90","6,761.00","6,689.40","502.17M","-0.90%"
"01/12/2021","6,679.10","6,697.20","6,733.50","6,679.10","503.61M","-0.27%"
"01/13/2021","6,686.60","6,679.10","6,691.60","6,657.10","550.26M","0.11%"
"01/14/2021","6,715.30","6,686.60","6,724.80","6,669.30","562.38M","0.43%"
"01/15/2021","6,715.40","6,715.30","6,752.40","6,715.30","592.99M","0.00%"
"01/18/2021","6,663.00","6,715.40","6,715.40","6,651.60","448.18M","-0.78%"
"01/19/2021","6,742.60","6,663.00","6,748.90","6,663.00","502.19M","1.19%"
"01/20/2021","6,770.40","6,742.60","6,788.10","6,742.60","529.71M","0.41%"
"01/21/2021","6,823.70","6,770.40","6,829.30","6,770.40","642.30M","0.79%"
"01/22/2021","6,800.40","6,823.70","6,823.90","6,794.10","619.20M","-0.34%"
"01/25/2021","6,824.70","6,800.40","6,832.60","6,800.40","381.08M","0.36%"
"01/27/2021","6,780.60","6,824.70","6,824.70","6,764.30","659.66M","-0.65%"
"01/28/2021","6,649.70","6,780.60","6,780.60","6,597.60","715.27M","-1.93%"
