"Date","Price","Open","High","Low","Vol.","Change %"
"10/15/2024","18.35","18.15","18.65","17.80","32.45K","2.51%"
"10/14/2024","17.90","18.85","19.55","17.85","26.37K","-6.28%"
"10/11/2024","19.10","19.85","20.20","18.85","25.11K","-3.78%"
"10/10/2024","19.85","20.00","20.40","19.65","24.86K","-1.00%"
"10/09/2024","20.05","20.80","21.15","19.90","18.15K","-3.37%"
"10/08/2024","20.75","21.65","22.15","20.65","30.13K","0.97%"
"10/07/2024","20.55","20.50","22.10","20.35","27.34K","-1.20%"
"10/04/2024","20.80","21.25","21.25","20.30","29.23K","-0.48%"
"10/03/2024","20.90","20.20","21.30","20.15","29.21K","3.98%"
"10/02/2024","20.10","20.45","20.85","20.00","32.72K","-1.23%"
"10/01/2024","20.35","18.70","20.70","18.50","45.66K","6.82%"
"09/30/2024","19.05","18.65","19.35","18.50","22.86K","5.54%"
"09/27/2024","18.05","17.90","18.75","17.90","20.50K","0.56%"
"09/26/2024","17.95","18.05","18.20","17.45","21.44K","0.28%"
"09/25/2024","17.90","17.95","18.20","17.80","12.58K","1.13%"
"09/24/2024","17.70","17.90","18.30","17.45","27.39K","-0.56%"
"09/23/2024","17.80","17.85","18.05","17.50","19.70K","-0.28%"
"09/20/2024","17.85","17.60","17.95","17.50","18.94K","1.42%"
"09/19/2024","17.60","18.25","18.35","17.50","23.64K","4.76%"
"09/18/2024","16.80","15.65","16.95","15.60","0.41K","1.20%"
"09/17/2024","16.60","16.85","17.30","16.30","21.09K","-2.06%"
"09/16/2024","16.95","16.40","17.40","16.40","21.61K","4.31%"
"09/13/2024","16.25","17.00","17.10","16.20","27.13K","-6.61%"
"09/12/2024","17.40","18.15","18.20","16.90","33.63K","-8.90%"
"09/11/2024","19.10","18.60","19.85","17.55","35.08K","2.14%"
"09/10/2024","18.70","18.70","19.65","18.35","26.37K","-2.60%"
"09/09/2024","19.20","20.30","20.40","18.15","22.04K","-7.25%"
"09/06/2024","20.70","18.65","20.90","17.55","45.26K","9.81%"
"09/05/2024","18.85","18.60","19.05","17.95","24.12K","1.89%"
"09/04/2024","18.50","17.75","19.50","17.75","36.71K","10.12%"
"09/03/2024","16.80","15.40","18.80","15.25","30.14K","8.39%"
"09/02/2024","15.50","15.45","15.80","15.05","7.42K","-0.64%"
"08/30/2024","15.60","15.50","15.80","15.30","14.69K","0.00%"
"08/29/2024","15.60","16.30","16.35","15.50","15.33K","-2.19%"
"08/28/2024","15.95","15.45","16.35","15.05","14.88K","1.27%"
"08/27/2024","15.75","15.65","15.90","15.45","9.97K","-0.32%"
"08/26/2024","15.80","15.70","15.95","15.45","9.23K","-0.32%"
"08/23/2024","15.85","16.65","16.65","15.50","17.63K","-2.76%"
"08/22/2024","16.30","15.90","16.70","15.65","22.20K","6.33%"
"08/21/2024","15.33","15.45","15.45","15.05","3.48K","0.20%"
"08/20/2024","15.30","14.90","15.40","14.45","16.06K","3.38%"
"08/19/2024","14.80","15.10","15.60","14.65","20.37K","-1.66%"
"08/16/2024","15.05","15.40","15.70","14.85","19.50K","-1.63%"
"08/15/2024","15.30","16.10","16.45","15.20","29.92K","-7.55%"
"08/14/2024","16.55","17.40","17.75","16.15","31.67K","-7.54%"
"08/13/2024","17.90","18.80","19.00","17.15","20.61K","-1.92%"
"08/12/2024","18.25","18.35","19.20","17.60","30.51K","-8.75%"
"08/09/2024","20.00","21.25","21.60","18.65","25.72K","-5.66%"
"08/08/2024","21.20","22.80","23.50","20.80","31.13K","3.67%"
"08/07/2024","20.45","24.25","24.25","20.15","32.55K","-15.67%"
"08/06/2024","24.25","27.45","28.55","21.60","62.24K","-11.82%"
"08/05/2024","27.50","22.35","37.75","22.35","101.30K","21.41%"
"08/02/2024","22.65","17.65","22.85","17.20","86.55K","34.82%"
"08/01/2024","16.80","15.65","17.60","15.50","45.40K","7.69%"
"07/31/2024","15.60","15.70","15.95","15.35","23.17K","-1.58%"
"07/30/2024","15.85","15.55","16.35","15.50","22.21K","0.00%"
"07/29/2024","15.85","15.60","15.95","15.15","26.99K","1.60%"
"07/26/2024","15.60","16.55","16.60","15.50","28.24K","-5.45%"
"07/25/2024","16.50","16.20","17.30","15.90","46.81K","3.77%"
"07/24/2024","15.90","15.10","16.75","15.10","24.08K","6.71%"
"07/23/2024","14.90","15.25","15.45","14.85","20.92K","-3.87%"
"07/22/2024","15.50","16.20","16.40","15.20","18.97K","-4.32%"
"07/19/2024","16.20","15.55","16.25","15.55","31.20K","4.18%"
"07/18/2024","15.55","15.30","15.75","14.80","31.48K","10.91%"
"07/17/2024","14.02","13.45","14.05","13.40","1.97K","2.34%"
"07/16/2024","13.70","13.50","13.90","13.40","36.10K","1.48%"
"07/15/2024","13.50","13.35","13.65","13.15","39.64K","1.50%"
"07/12/2024","13.30","13.70","13.70","13.20","42.84K","-2.92%"
"07/11/2024","13.70","13.95","14.10","13.55","22.14K","0.00%"
"07/10/2024","13.70","14.05","14.05","13.65","27.30K","-4.20%"
"07/09/2024","14.30","13.55","14.40","13.55","40.14K","5.93%"
"07/08/2024","13.50","14.30","14.40","13.40","42.01K","-4.59%"
"07/05/2024","14.15","14.10","14.40","13.95","30.33K","0.35%"
"07/04/2024","14.10","14.10","14.20","13.95","12.99K","-0.35%"
"07/03/2024","14.15","15.00","15.10","14.05","34.17K","-5.03%"
"07/02/2024","14.90","14.75","15.40","14.75","19.72K","0.34%"
"07/01/2024","14.85","16.05","16.05","14.70","39.13K","-8.33%"
"06/28/2024","16.20","16.30","16.55","15.95","40.54K","-1.82%"
"06/27/2024","16.50","16.45","16.85","16.30","29.46K","-1.49%"
"06/26/2024","16.75","16.35","17.05","16.00","30.40K","2.13%"
"06/25/2024","16.40","16.05","16.50","15.90","19.85K","2.18%"
"06/24/2024","16.05","16.75","17.10","15.95","25.80K","-4.46%"
"06/21/2024","16.80","16.60","17.20","16.45","30.37K","3.07%"
"06/20/2024","16.30","16.65","16.70","16.10","29.79K","-11.75%"
"06/19/2024","18.47","18.60","18.65","18.05","1.62K","-0.43%"
"06/18/2024","18.55","19.30","19.60","18.35","19.13K","-5.36%"
"06/17/2024","19.60","21.40","22.00","18.80","28.13K","-0.25%"
"06/14/2024","19.65","16.65","21.15","16.40","70.12K","20.18%"
"06/13/2024","16.35","14.75","17.00","14.50","55.47K","10.85%"
"06/12/2024","14.75","15.40","15.50","14.60","44.93K","-4.22%"
"06/11/2024","15.40","14.25","16.00","14.05","77.83K","7.69%"
"06/10/2024","14.30","13.40","14.75","13.30","77.18K","7.12%"
"06/07/2024","13.35","13.40","13.80","13.20","35.19K","-0.37%"
"06/06/2024","13.40","13.40","13.55","13.30","35.01K","-0.74%"
"06/05/2024","13.50","13.85","13.90","13.35","25.45K","-4.26%"
"06/04/2024","14.10","13.75","14.35","13.70","42.79K","2.17%"
"06/03/2024","13.80","13.85","14.15","13.50","26.54K","-3.16%"
"05/31/2024","14.25","14.35","14.40","13.75","23.22K","0.35%"
"05/30/2024","14.20","14.50","14.70","13.90","31.60K","0.00%"
"05/29/2024","14.20","13.50","14.45","13.50","38.26K","4.03%"
"05/28/2024","13.65","13.55","13.90","13.40","20.56K","0.74%"
"05/27/2024","13.55","13.55","13.70","13.45","7.31K","-0.73%"
"05/24/2024","13.65","14.15","14.20","13.55","20.90K","0.00%"
"05/23/2024","13.65","13.65","14.15","13.45","27.64K","9.90%"
"05/22/2024","12.42","12.20","12.45","12.20","0.33K","-0.64%"
"05/21/2024","12.50","12.90","13.00","11.30","42.23K","-2.34%"
"05/20/2024","12.80","13.10","13.40","12.75","33.36K","-4.12%"
"05/17/2024","13.35","13.55","13.55","13.00","30.75K","-0.37%"
"05/16/2024","13.40","13.45","13.50","13.30","23.18K","0.00%"
"05/15/2024","13.40","13.95","14.05","13.30","23.41K","-4.96%"
"05/14/2024","14.10","14.15","14.35","13.85","19.74K","0.00%"
"05/13/2024","14.10","13.95","14.20","13.95","14.14K","-0.35%"
"05/10/2024","14.15","14.10","14.15","13.90","23.11K","0.35%"
"05/09/2024","14.10","14.15","14.30","14.00","21.62K","-1.40%"
"05/08/2024","14.30","14.50","14.50","14.20","18.59K","-1.04%"
"05/07/2024","14.45","14.40","14.60","14.25","27.22K","-0.34%"
"05/06/2024","14.50","14.70","14.75","14.35","16.35K","-2.03%"
"05/03/2024","14.80","15.20","15.20","14.60","25.17K","-3.58%"
"05/02/2024","15.35","15.30","15.80","15.25","18.96K","-0.32%"
"04/30/2024","15.40","15.25","15.75","15.15","24.95K","1.32%"
"04/29/2024","15.20","15.65","15.65","15.15","22.33K","-1.94%"
"04/26/2024","15.50","16.15","16.15","15.35","19.52K","-4.32%"
"04/25/2024","16.20","15.75","16.80","15.75","28.14K","2.53%"
"04/24/2024","15.80","15.85","15.95","15.50","29.47K","-1.86%"
"04/23/2024","16.10","16.50","16.50","15.85","35.18K","-4.73%"
"04/22/2024","16.90","17.30","17.45","16.35","32.39K","-4.25%"
"04/19/2024","17.65","17.70","19.90","17.10","45.26K","3.22%"
"04/18/2024","17.10","17.60","17.70","16.95","26.97K","-5.11%"
"04/17/2024","18.02","18.70","18.90","17.80","2.51K","-6.87%"
"04/16/2024","19.35","19.25","19.80","18.00","39.79K","8.10%"
"04/15/2024","17.90","17.45","18.80","16.60","37.68K","-1.10%"
"04/12/2024","18.10","15.30","18.70","15.20","75.73K","12.77%"
"04/11/2024","16.05","15.40","16.40","15.15","53.69K","5.59%"
"04/10/2024","15.20","15.00","15.70","14.65","55.07K","-1.62%"
"04/09/2024","15.45","14.95","15.65","14.90","44.20K","3.34%"
"04/08/2024","14.95","15.45","15.55","14.80","33.19K","-4.17%"
"04/05/2024","15.60","15.50","15.65","15.10","64.51K","9.86%"
"04/04/2024","14.20","14.60","15.55","14.15","29.89K","-2.07%"
"04/03/2024","14.50","14.75","15.00","14.45","36.41K","-4.29%"
"04/02/2024","15.15","14.25","15.25","14.05","52.00K","7.07%"
"03/28/2024","14.15","14.00","14.20","13.95","18.07K","0.71%"
"03/27/2024","14.05","14.05","14.10","13.90","14.27K","0.36%"
"03/26/2024","14.00","14.20","14.30","13.95","14.80K","-1.41%"
"03/25/2024","14.20","14.50","14.60","14.10","15.87K","-1.05%"
"03/22/2024","14.35","14.30","14.60","14.15","19.44K","0.35%"
"03/21/2024","14.30","14.50","14.55","14.25","27.45K","10.85%"
"03/20/2024","12.90","13.20","13.25","12.75","3.41K","-3.37%"
"03/19/2024","13.35","13.90","13.90","13.05","34.33K","-2.55%"
"03/18/2024","13.70","13.90","14.00","13.40","31.28K","-2.84%"
"03/15/2024","14.10","13.55","14.40","13.50","36.64K","1.81%"
"03/14/2024","13.85","13.10","14.10","13.10","54.51K","2.59%"
"03/13/2024","13.50","13.80","13.90","13.40","36.75K","-2.53%"
"03/12/2024","13.85","14.55","14.70","13.75","51.96K","-6.10%"
"03/11/2024","14.75","14.75","14.90","14.40","35.22K","3.15%"
"03/08/2024","14.30","14.20","15.00","14.00","23.20K","0.70%"
"03/07/2024","14.20","14.60","14.75","14.05","27.67K","-0.70%"
"03/06/2024","14.30","14.80","14.80","14.25","18.34K","-2.39%"
"03/05/2024","14.65","14.05","15.00","14.05","31.39K","4.27%"
"03/04/2024","14.05","14.05","14.25","13.95","16.75K","-0.35%"
"03/01/2024","14.10","14.10","14.40","13.85","27.88K","-1.05%"
"02/29/2024","14.25","14.10","14.45","14.05","20.66K","1.06%"
"02/28/2024","14.10","14.10","14.30","13.85","15.13K","0.71%"
"02/27/2024","14.00","14.40","14.40","14.00","16.73K","-2.78%"
"02/26/2024","14.40","14.70","14.70","14.30","20.72K","-1.71%"
"02/23/2024","14.65","14.90","14.90","14.40","25.83K","0.00%"
"02/22/2024","14.65","14.90","14.95","14.50","24.30K","-3.30%"
"02/21/2024","15.15","15.25","15.40","15.05","22.86K","-0.33%"
"02/20/2024","15.20","14.95","15.45","14.85","25.63K","2.01%"
"02/19/2024","14.90","15.10","15.20","14.80","10.62K","0.00%"
