"Date","Price","Open","High","Low","Vol.","Change %"
"11/08/2023","32,166.48","32,457.23","32,512.17","32,049.34","","-0.33%"
"11/09/2023","32,646.46","32,316.39","32,723.71","32,193.20","","1.49%"
"11/10/2023","32,568.11","32,491.24","32,598.93","32,248.24","","-0.24%"
"11/13/2023","32,585.11","32,818.15","32,913.31","32,499.28","","0.05%"
"11/14/2023","32,695.93","32,760.51","32,836.27","32,667.40","","0.34%"
"11/15/2023","33,519.70","33,112.31","33,556.52","33,096.93","","2.52%"
"11/16/2023","33,424.41","33,399.59","33,614.13","33,233.84","","-0.28%"
"11/17/2023","33,585.20","33,344.85","33,599.63","33,263.67","","0.48%"
"11/20/2023","33,388.03","33,559.62","33,853.46","33,352.69","","-0.59%"
"11/21/2023","33,354.14","33,453.15","33,460.32","33,254.73","","-0.10%"
"11/22/2023","33,451.83","33,182.99","33,593.50","33,182.99","","0.29%"
"11/24/2023","33,625.53","33,752.05","33,817.86","33,622.57","","0.52%"
"11/27/2023","33,447.67","33,710.03","33,811.41","33,397.04","","-0.53%"
"11/28/2023","33,408.39","33,520.39","33,545.85","33,298.04","","-0.12%"
"11/29/2023","33,321.22","33,244.43","33,516.23","33,179.07","","-0.26%"
"11/30/2023","33,486.89","33,260.14","33,486.89","33,161.07","","0.50%"
"12/01/2023","33,431.51","33,537.44","33,551.57","33,397.42","","-0.17%"
"12/04/2023","33,231.27","33,318.07","33,324.38","33,023.04","","-0.60%"
"12/05/2023","32,775.82","33,022.38","33,089.82","32,726.68","","-1.37%"
"12/06/2023","33,445.90","32,928.92","33,452.13","32,914.09","","2.04%"
"12/07/2023","32,858.31","33,165.72","33,195.87","32,814.69","","-1.76%"
"12/08/2023","32,307.86","32,600.47","32,604.35","32,205.38","","-1.68%"
"12/11/2023","32,791.80","32,665.09","32,933.08","32,650.10","","1.50%"
"12/12/2023","32,843.70","33,107.65","33,172.13","32,800.24","","0.16%"
"12/13/2023","32,926.35","32,973.47","33,104.47","32,864.38","","0.25%"
"12/14/2023","32,686.25","33,032.30","33,120.55","32,515.04","","-0.73%"
"12/15/2023","32,970.55","32,760.56","33,122.33","32,732.66","","0.87%"
"12/18/2023","32,758.98","32,769.23","32,790.58","32,541.23","","-0.64%"
"12/19/2023","33,219.39","32,774.21","33,219.39","32,654.43","","1.41%"
"12/20/2023","33,675.94","33,467.32","33,824.06","33,467.32","","1.37%"
"12/21/2023","33,140.47","33,276.81","33,337.84","33,097.79","","-1.59%"
"12/22/2023","33,169.05","33,257.95","33,375.19","33,151.70","","0.09%"
"12/25/2023","33,254.03","33,414.51","33,414.51","33,221.57","","0.26%"
"12/26/2023","33,305.85","33,295.68","33,312.26","33,181.36","","0.16%"
"12/27/2023","33,681.24","33,532.97","33,755.75","33,521.52","","1.13%"
"12/28/2023","33,539.62","33,477.47","33,571.73","33,411.24","","-0.42%"
"12/29/2023","33,464.17","33,458.64","33,652.71","33,305.17","","-0.22%"
"01/04/2024","33,288.29","33,193.05","33,299.39","32,693.18","","-0.53%"
"01/05/2024","33,377.42","33,397.52","33,568.04","33,257.43","","0.27%"
"01/09/2024","33,763.18","33,704.83","33,990.28","33,600.32","","1.16%"
"01/10/2024","34,441.72","33,896.33","34,539.02","33,885.74","","2.01%"
"01/11/2024","35,049.86","34,871.33","35,157.56","34,849.57","","1.77%"
"01/12/2024","35,577.11","35,601.65","35,839.65","35,362.24","","1.50%"
"01/15/2024","35,901.79","35,634.12","36,008.23","35,544.32","","0.91%"
"01/16/2024","35,619.18","35,909.20","35,955.68","35,587.53","","-0.79%"
"01/17/2024","35,477.75","35,850.18","36,239.22","35,476.52","","-0.40%"
"01/18/2024","35,466.17","35,371.25","35,728.09","35,371.25","","-0.03%"
"01/19/2024","35,963.27","35,913.72","36,076.23","35,790.07","","1.40%"
"01/22/2024","36,546.95","36,294.10","36,571.80","36,225.91","","1.62%"
"01/23/2024","36,517.57","36,605.30","36,984.51","36,436.07","","-0.08%"
"01/24/2024","36,226.48","36,415.66","36,471.39","36,104.89","","-0.80%"
"01/25/2024","36,236.47","36,236.47","36,236.47","36,236.47","","0.03%"
"01/26/2024","35,751.07","36,003.00","36,060.40","35,687.58","","-1.34%"
"01/29/2024","36,026.94","35,814.29","36,186.87","35,813.77","","0.77%"
"01/30/2024","36,065.86","36,196.64","36,249.03","36,039.31","","0.11%"
"01/31/2024","36,286.71","35,747.89","36,292.53","35,704.58","","0.61%"
"02/01/2024","36,011.46","36,008.56","36,146.36","35,924.60","","-0.76%"
"02/02/2024","36,158.02","36,249.99","36,441.09","36,083.61","","0.41%"
"02/05/2024","36,354.16","36,419.34","36,452.62","36,213.00","","0.54%"
"02/06/2024","36,160.66","36,249.08","36,294.48","36,065.98","","-0.53%"
"02/07/2024","36,119.92","36,002.99","36,195.50","35,854.63","","-0.11%"
"02/08/2024","36,863.28","36,258.84","36,956.97","36,206.20","","2.06%"
"02/09/2024","36,897.42","36,915.44","37,287.26","36,807.03","","0.09%"
"02/13/2024","37,963.97","37,248.36","38,010.69","37,184.10","","2.89%"
