"Date","Price","Open","High","Low","Vol.","Change %"
"08/06/2025","23,924.36","23,972.03","23,996.89","23,806.92","66.33M","0.33%"
"08/07/2025","24,192.50","23,910.87","24,392.04","23,899.46","75.74M","1.12%"
"08/08/2025","24,162.86","24,165.88","24,268.82","24,095.99","55.85M","-0.12%"
"08/11/2025","24,081.34","24,206.26","24,219.09","24,030.05","41.59M","-0.34%"
"08/12/2025","24,024.78","24,147.01","24,156.25","23,940.24","55.51M","-0.23%"
"08/13/2025","24,185.59","24,156.51","24,247.39","24,138.79","48.58M","0.67%"
"08/14/2025","24,377.50","24,205.59","24,409.35","24,205.37","47.94M","0.79%"
"08/15/2025","24,359.30","24,530.70","24,536.11","24,327.60","47.13M","-0.07%"
"08/18/2025","24,314.77","24,313.82","24,336.74","24,245.17","40.22M","-0.18%"
"08/19/2025","24,423.07","24,357.23","24,441.00","24,283.55","43.71M","0.45%"
"08/20/2025","24,276.97","24,252.72","24,369.87","24,217.51","44.78M","-0.60%"
"08/21/2025","24,293.34","24,274.42","24,306.06","24,179.91","39.35M","0.07%"
"08/22/2025","24,363.09","24,254.81","24,444.41","24,222.54","44.81M","0.29%"
"08/25/2025","24,273.12","24,232.02","24,377.38","24,224.15","31.48M","-0.37%"
"08/26/2025","24,152.87","24,110.08","24,263.11","24,036.88","78.93M","-0.50%"
"08/27/2025","24,046.21","24,174.62","24,198.30","23,977.99","43.59M","-0.44%"
"08/28/2025","24,039.92","24,180.62","24,206.53","23,972.54","42.29M","-0.03%"
"08/29/2025","23,902.21","23,949.43","24,063.55","23,881.98","45.70M","-0.57%"
"09/01/2025","24,037.33","24,012.04","24,046.85","23,969.36","26.63M","0.57%"
"09/02/2025","23,487.33","23,975.34","23,990.81","23,482.67","54.30M","-2.29%"
"09/03/2025","23,594.80","23,606.69","23,705.95","23,507.11","53.26M","0.46%"
"09/04/2025","23,770.33","23,664.79","23,800.12","23,610.45","46.93M","0.74%"
"09/05/2025","23,596.98","23,851.94","23,854.68","23,546.70","46.85M","-0.73%"
"09/08/2025","23,807.13","23,771.86","23,830.12","23,655.47","48.62M","0.89%"
"09/09/2025","23,718.45","23,802.61","23,859.56","23,633.95","44.54M","-0.37%"
"09/10/2025","23,632.95","23,837.17","23,883.58","23,600.47","49.06M","-0.36%"
"09/11/2025","23,703.65","23,654.93","23,787.18","23,563.37","47.69M","0.30%"
"09/12/2025","23,698.15","23,767.34","23,793.06","23,604.36","43.83M","-0.02%"
"09/15/2025","23,748.86","23,785.26","23,855.35","23,664.11","40.17M","0.21%"
"09/16/2025","23,329.24","23,711.99","23,717.67","23,317.30","51.22M","-1.77%"
